"disease","disease_label","alt_label"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Focal Facial Dermal Dysplasia 3"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Focal Facial Dermal Dysplasia 4"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Focal Facial Dermal Dysplasia Type 1"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Focal Facial Dermal Dysplasia Type 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Focal Facial Dermal Dysplasia Type 4"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Focal Facial Dermal Dysplasia, Type II"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Hereditary Symmetrical Aplastic Nevi of Temples"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202066","Focal Facial Dermal Dysplasias","Setleis Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202067","Mast Cell Activation Disorders","Clonal Mast Cell Proliferation Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202067","Mast Cell Activation Disorders","Mast Cell Activation Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202067","Mast Cell Activation Disorders","Mast Cell Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202067","Mast Cell Activation Disorders","Mast-Cell Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202067","Mast Cell Activation Disorders","Monoclonal Mast Cell Activation Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202067","Mast Cell Activation Disorders","Primary Mast Cell Activation Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202068","Iron Deficiencies","Hypoferritinemia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202068","Iron Deficiencies","Iron Deficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202068","Iron Deficiencies","Latent Iron Deficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202068","Iron Deficiencies","Sideropenia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202069","Homozygous Familial Hypercholesterolemia","HoFH"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202070","Schizophrenia, Treatment-Resistant","Refractory Schizophrenia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202070","Schizophrenia, Treatment-Resistant","Treatment-Resistant Schizophrenia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202071","Neuroinflammatory Diseases","Neuroinflammation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202071","Neuroinflammatory Diseases","Neuroinflammatory Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202072","Thromboinflammation","Immunothrombosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202073","Psychogenic Nonepileptic Seizures","Dissociative Seizures"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202073","Psychogenic Nonepileptic Seizures","Psychogenic Pseudoseizure"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202074","Weight Cycling",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202075","Urogenital Diseases","Genitourinary Diseases"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID202076","Genital Diseases",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2022","Spastic paraplegia 12, autosomal dominant",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2023","Spastic paraplegia 13, autosomal dominant",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2024","Spastic paraplegia 14, autosomal recessive",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2026","Stern Lubinsky Durrie syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2028","Lyngstadaas syndrome","Steroid dehydrogenase deficiency dental anomalies"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID203","Aase Smith syndrome","Aase-Smith Syndrome I"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID203","Aase Smith syndrome","Hydrocephalus cleft palate joint contractures"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID203","Aase Smith syndrome","Joint contractures with other abnormalities"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2034","Stoelinga de Koomen Davis syndrome","Multiple non-erupting teeth, maxillo-zygomatical hypoplasia and other congenital defects"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2034","Stoelinga de Koomen Davis syndrome","Non erupted teeth with maxillary hypoplasia and genu valgum"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2035","Stoll Alembik Dott syndrome","Ventricular extrasystoles with syncope, perodactyly, and robin sequence"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2041","Kousseff Nichols syndrome","Noonan like contracture myopathy hyperpyrexia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2043","Kozlowski Brown Hardwick syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2045","Kozlowski Rafinski Klicharska syndrome","Metaphyseal and epiphyseal dysplasia with unusual facies and cataract"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2048","Plagiocephaly and X-linked mental retardation","Hyde Forster Mccarthy Berry syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2048","Plagiocephaly and X-linked mental retardation","Mental retardation, X-linked Hyde-Forster type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2048","Plagiocephaly and X-linked mental retardation","Mental retardation, X-linked, Hyde-Forster type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2048","Plagiocephaly and X-linked mental retardation","Mental retardation, X-linked, with craniofacial dysmorphism"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2048","Plagiocephaly and X-linked mental retardation","Mental retardation, plagiocephaly, brachycephaly, prominent forehead, and coarse facial features"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2049","Plasmacytoma anaplastic","Anaplastic solitary extramedullary plasmacytoma of the cecum (type)"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2049","Plasmacytoma anaplastic","Anaplastic skeletal plasmacytoma (type)"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2049","Plasmacytoma anaplastic","Extramedullary anaplastic plasmacytoma (type)"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2052","Podder-Tolmie syndrome","Meningoencephalocele, arthrogryposis and hypoplastic thumbs"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2055","Sclerosing bone dysplasia mental retardation","Mixed sclerosing bone dysplasia and mental retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2060","Scott Bryant Graham syndrome","Craniodigital syndrome with mental retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2060","Scott Bryant Graham syndrome","Scott craniodigital syndrome with mental retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2060","Scott Bryant Graham syndrome","Craniodigital syndrome-mental retardation, Scott type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2061","Seaver Cassidy syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2062","Sebaceous gland hyperplasia, familial presenile",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2063","Seckel like syndrome type Buebel",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2065","Seckel syndrome 2","Bird-headed dwarfism 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2065","Seckel syndrome 2","Microcephalic primordial dwarfism 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2065","Seckel syndrome 2","Seckel-type dwarfism 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2067","Seemanova Lesny syndrome","Microcephaly microcornea syndrome Seemanova type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID207","Cataract, autosomal recessive congenital 2",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2070","Microcephaly seizures genital hypoplasia","Microcephaly micropenis convulsions"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2070","Microcephaly seizures genital hypoplasia","Microcephaly micropenis seizures"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2071","Microcephaly microphthalmos blindness",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2073","Microcephaly pontocerebellar hypoplasia dyskinesia",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2075","Microcephaly sparse hair mental retardation seizures",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2076","Microcephaly with spastic quadriplegia","Recessive microcephaly with spastic quadriplegia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2081","Microcornea corectopia macular hypoplasia",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2082","Microcornea, glaucoma, and absent frontal sinuses","Hereditary microcornea, glaucoma, and absent frontal sinuses"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2083","Microdontia hypodontia short stature",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2084","Microgastria limb reduction defect","Congenital microgastria and limb reduction defects"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2084","Microgastria limb reduction defect","Microgastria-limb reduction defects association"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2088","Osteogenesis imperfecta congenita, microcephaly, and cataracts",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2091","Jaffer Beighton syndrome","Arachnodactyly, joint laxity, and spondylolisthesis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2096","Jejunal atresia with renal adysplasia",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2098","Jequier Kozlowski skeletal dysplasia","Cloverleaf skull and bone dysplasias"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2098","Jequier Kozlowski skeletal dysplasia","Round face, short small nose, advanced bone age, enlarged diaphysis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2098","Jequier Kozlowski skeletal dysplasia","Facies unusual arthrogryposis advanced skeletal maturation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID210","Cataract, posterior polar, 5",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2100","Jeune syndrome situs inversus",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2108","Senior-Loken syndrome 4",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2111","Seow Najjar syndrome","Enamel hypoplasia, capsular cataracts, and ductal stenosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2119","Severe infantile axonal neuropathy",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID212","Cataract, posterior polar, 3",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2121","Sharma Kapoor Ramji syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2123","Short limb dwarf lethal Colavita Kozlowski type","Colavita Kozlowski syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2127","Short stature and locking fingers",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID213","Cataract, posterior polar, 4","Posterior polar cataract, 4"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID213","Cataract, posterior polar, 4","Cataract, Posterior Polar, 4, With Microphthalmia And Neurodevelopmental Abnormalities"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2132","Rhizomelic dysplasia, scoliosis, and retinitis pigmentosa",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2136","Kozlowski Warren Fisher syndrome","Cloverleaf skull generalised bone dysplasia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2137","Kozlowski-Krajewska syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2138","Krasnow Qazi syndrome","Krasnow Qazi Yermakov syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2140","Krauss Herman Holmes syndrome","Telecanthus, hypertelorism, strabismus, and pes cavus syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2141","Krieble Bixler syndrome","Autosomal dominant blepharophimosis with multiple congenital anomalies"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2143","Grubben de Cock Borghgraef syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2146","Hagemoser Weinstein Bresnick syndrome","Optic atrophy, deafness and peripheral neuropathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2146","Hagemoser Weinstein Bresnick syndrome","Optic atrophy, hearing loss and peripheral neuropathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2148","Hair defect with photosensitivity and mental retardation","Calderon Gonzalez-Cantu syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2148","Hair defect with photosensitivity and mental retardation","Kinky hair, photosensitivity, broken eyebrows and eyelashes, and nonprogressive mental retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2152","Chromosome 3, trisomy 3q13 2 q25","Duplication 3q13.2 q25"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2152","Chromosome 3, trisomy 3q13 2 q25","Trisomy 3q13 2 q25"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2156","Chromosome 4, monosomy 4p14 p16","Deletion 4p14 p16"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2156","Chromosome 4, monosomy 4p14 p16","Monosomy 4p14 p16"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2159","Chromosome 4, 4q Terminal Deletion Syndrome","Chromosome 4, Deletion 4q31-qter Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2159","Chromosome 4, 4q Terminal Deletion Syndrome","Chromosome 4, Deletion 4q32-qter Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2159","Chromosome 4, 4q Terminal Deletion Syndrome","Chromosome 4, Deletion 4q33-qter Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2159","Chromosome 4, 4q Terminal Deletion Syndrome","Chromosome 4, Partial Monosomy of Distal 4q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2159","Chromosome 4, 4q Terminal Deletion Syndrome","Chromosome 4, monosomy distal 4q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2160","Chromosome 4, partial trisomy distal 4q","Chromosome 4, partial Trisomy 4 (q31 or 32-qter)"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2160","Chromosome 4, partial trisomy distal 4q","Chromosome 4, partial trisomy 4 (q25-qter)"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2160","Chromosome 4, partial trisomy distal 4q","Chromosome 4, partial trisomy 4 (q26 or q27-qter)"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2164","Chromosome 4, trisomy 4q25 qter","Duplication 4q25 qter"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2164","Chromosome 4, trisomy 4q25 qter","Trisomy 4q25 qter"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2167","Chromosome 5, trisomy 5pter p13 3","Duplication 5pter p13.3"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2167","Chromosome 5, trisomy 5pter p13 3","Trisomy 5pter p13 3"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2169","Bartter syndrome, antenatal , type 2","Hypokalemic Alkalosis With Hypercalciuria, Antenatal, 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2169","Bartter syndrome, antenatal , type 2","Bartter Syndrome, Antenatal, Type 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2169","Bartter syndrome, antenatal , type 2","Hypokalemic alkalosis with hypercalciuria, antenatal 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2169","Bartter syndrome, antenatal , type 2","Hyperprostaglandin E syndrome 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2174","Basal ganglia calcification, idiopathic 2","Basal Ganglia Calcification, Idiopathic, 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2177","Basaran Yilmaz syndrome","Keratoderma, hypotrichosis and leukonychia totalis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2179","Battaglia Neri syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2181","Bazopoulou Kyrkanidou syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2182","Beardwell syndrome","Familial ankylosing vertebral hyperostosis with tylosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2183","Beemer Ertbruggen syndrome","Beemer lethal malformation syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2186","Chromosome 1, monosomy 1q32 q42","Deletion 1q32 q42"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2186","Chromosome 1, monosomy 1q32 q42","Monosomy 1q32 q42"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2189","Gay Feinmesser Cohen syndrome","Laryngeal web, congenital heart disease and low stature"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2189","Gay Feinmesser Cohen syndrome","Subglottic bar, congenital heart disease and low stature"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2190","Gemignani syndrome","Spinocerebellar ataxia associated with localized amyotrophy of the hands, sensorineural deafness and spastic paraparesis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2198","Joubert syndrome 5",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2202","Jung Wolff Back Stahl syndrome","Anterior chamber cleavage disorder, cerebellar hypoplasia, hypothyroidism, and tracheal stenosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2212","Kaler Garrity Stern syndrome","Osteopenia and sparse hair"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2212","Kaler Garrity Stern syndrome","Osteopenia mental retardation sparse hair"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2218","Lynch Lee Murday syndrome","Caudal appendage, short terminal phalanges, deafness, cryptorchidism and mental retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2219","MacDermot Winter syndrome","MacDermot-Winter syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2219","MacDermot Winter syndrome","Prominent glabella microcephaly hypogenitalism"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2220","Macleod Fraser syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2223","Volcke Soekarman syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2226","Macroepiphyseal dysplasia, McAlister Coe type","McAlister Coe Whyte syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2226","Macroepiphyseal dysplasia, McAlister Coe type","Macroepiphyseal Dysplasia with Osteoporosis, Wrinkled Skin, and Aged Appearance"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2227","Macrogyria, pseudobulbar palsy and mental retardation","Kuzniecky Andermann syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID223","Chorea, remitting with nystagmus and cataracts","Chorea, Remitting, with Nystagmus and Cataract"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID223","Chorea, remitting with nystagmus and cataracts","Familial remitting chorea, nystagmus and cataracts"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2236","Oculodentoosseous dysplasia recessive",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2241","Oculorenocerebellar syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2253","Onychotrichodysplasia and neutropenia","Onychotrichodysplasia, chronic neutropenia and mental retardation syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2263","Chromosome 6 ring syndrome","Ring 6, Chromosome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2263","Chromosome 6 ring syndrome","Ring chromosome 6 syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2271","Ansell Bywaters Elderking syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2272","Anterior polar cataract 2","Cataract, Anterior Polar, 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2272","Anterior polar cataract 2","Cataract, anterior polar 2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2277","Antithrombin deficiency type 2",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2279","Aortic aneurysm, familial thoracic 3","Loeys-Dietz Syndrome, Type 2b"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2280","Aortic aneurysm, familial thoracic 4","Aortic aneurysm-aortic dissection and patent ductus arteriosus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2281","Aortic arch anomaly with peculiar facies and mental retardation",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2283","Aphalangia syndactyly microcephaly",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2284","Aplasia cutis congenita intestinal lymphangiectasia","ACC with intestinal lymphangiectasia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2284","Aplasia cutis congenita intestinal lymphangiectasia","Aplasia Cutis Congenita With Intestinal Lymphangiectasia"
