"idActiveIngredient","nameActiveIngredient","atcCode","umlsCUI","umlsTUI","therapeuticClass","prefLabel","altLabel"
"http://healdb.org/rdf-schema#AI_742","CITALOPRAM","http://purl.bioontology.org/ontology/ATC/N06AB04","C0008845","T109","http://purl.bioontology.org/ontology/ATC/N06AB","Selective serotonin reuptake inhibitors",
"http://healdb.org/rdf-schema#AI_742","CITALOPRAM","http://purl.bioontology.org/ontology/ATC/N06AB04","C0008845","T121","http://purl.bioontology.org/ontology/ATC/N06AB","Selective serotonin reuptake inhibitors",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/R01AA04","C0031469","T109","http://purl.bioontology.org/ontology/ATC/R01AA","Sympathomimetics, plain",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/R01AA04","C0031469","T121","http://purl.bioontology.org/ontology/ATC/R01AA","Sympathomimetics, plain",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/R01AB01","C0031469","T109","http://purl.bioontology.org/ontology/ATC/R01AB","Sympathomimetics, combinations excl. corticosteroids",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/R01AB01","C0031469","T121","http://purl.bioontology.org/ontology/ATC/R01AB","Sympathomimetics, combinations excl. corticosteroids",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/R01BA03","C0031469","T109","http://purl.bioontology.org/ontology/ATC/R01BA","Sympathomimetics",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/R01BA03","C0031469","T121","http://purl.bioontology.org/ontology/ATC/R01BA","Sympathomimetics",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/S01FB01","C0031469","T109","http://purl.bioontology.org/ontology/ATC/S01FB","Sympathomimetics excl. antiglaucoma preparations",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/S01FB01","C0031469","T121","http://purl.bioontology.org/ontology/ATC/S01FB","Sympathomimetics excl. antiglaucoma preparations",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/S01GA05","C0031469","T109","http://purl.bioontology.org/ontology/ATC/S01GA","Sympathomimetics used as decongestants",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/S01GA05","C0031469","T121","http://purl.bioontology.org/ontology/ATC/S01GA","Sympathomimetics used as decongestants",
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/C01CA06","C0031469","T109","http://purl.bioontology.org/ontology/ATC/C01CA","Adrenergic and dopaminergic cardiac stimulants","Adrenergic and dopaminergic agents"
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/C01CA06","C0031469","T121","http://purl.bioontology.org/ontology/ATC/C01CA","Adrenergic and dopaminergic cardiac stimulants","Adrenergic and dopaminergic agents"
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/C05AX06","C0031469","T109","http://purl.bioontology.org/ontology/ATC/C05AX","Other agents for treatment of hemorrhoids and anal fissures for topical use in ATC","Other agents for treatment of hemorrhoids and anal fissures for topical use"
"http://healdb.org/rdf-schema#AI_744","FELIPRESSINA","http://purl.bioontology.org/ontology/ATC/C05AX06","C0031469","T121","http://purl.bioontology.org/ontology/ATC/C05AX","Other agents for treatment of hemorrhoids and anal fissures for topical use in ATC","Other agents for treatment of hemorrhoids and anal fissures for topical use"
"http://healdb.org/rdf-schema#AI_745","CITARABINA","http://purl.bioontology.org/ontology/ATC/L01BC01","C0010711","T114","http://purl.bioontology.org/ontology/ATC/L01BC","Pyrimidine analogues, antineoplastic antimetabolites","Pyrimidine analogues"
"http://healdb.org/rdf-schema#AI_745","CITARABINA","http://purl.bioontology.org/ontology/ATC/L01BC01","C0010711","T121","http://purl.bioontology.org/ontology/ATC/L01BC","Pyrimidine analogues, antineoplastic antimetabolites","Pyrimidine analogues"
"http://healdb.org/rdf-schema#AI_746","LOMUSTINA","http://purl.bioontology.org/ontology/ATC/L01AD02","C0023972","T109","http://purl.bioontology.org/ontology/ATC/L01AD","Nitrosoureas, antineoplastic alkylating agents","Nitrosoureas"
"http://healdb.org/rdf-schema#AI_746","LOMUSTINA","http://purl.bioontology.org/ontology/ATC/L01AD02","C0023972","T121","http://purl.bioontology.org/ontology/ATC/L01AD","Nitrosoureas, antineoplastic alkylating agents","Nitrosoureas"
"http://healdb.org/rdf-schema#AI_748","COLCHICINA","http://purl.bioontology.org/ontology/ATC/M04AC01","C0009262","T109","http://purl.bioontology.org/ontology/ATC/M04AC","Preparations with no effect on uric acid metabolism",
"http://healdb.org/rdf-schema#AI_748","COLCHICINA","http://purl.bioontology.org/ontology/ATC/M04AC01","C0009262","T121","http://purl.bioontology.org/ontology/ATC/M04AC","Preparations with no effect on uric acid metabolism",
"http://healdb.org/rdf-schema#AI_753","HIDROQUINONA","http://purl.bioontology.org/ontology/ATC/D11AX11","C0020306","T109","http://purl.bioontology.org/ontology/ATC/D11AX","OTHER DERMATOLOGICAL PREPARATIONS IN ATC","Other dermatologicals"
"http://healdb.org/rdf-schema#AI_753","HIDROQUINONA","http://purl.bioontology.org/ontology/ATC/D11AX11","C0020306","T121","http://purl.bioontology.org/ontology/ATC/D11AX","OTHER DERMATOLOGICAL PREPARATIONS IN ATC","Other dermatologicals"
"http://healdb.org/rdf-schema#AI_754","SALBUTAMOL","http://purl.bioontology.org/ontology/ATC/R03AC02","C0001927","T109","http://purl.bioontology.org/ontology/ATC/R03AC","Selective beta-2-adrenoreceptor agonist inhalants","Selective beta-2-adrenoreceptor agonists"
"http://healdb.org/rdf-schema#AI_754","SALBUTAMOL","http://purl.bioontology.org/ontology/ATC/R03AC02","C0001927","T121","http://purl.bioontology.org/ontology/ATC/R03AC","Selective beta-2-adrenoreceptor agonist inhalants","Selective beta-2-adrenoreceptor agonists"
"http://healdb.org/rdf-schema#AI_754","SALBUTAMOL","http://purl.bioontology.org/ontology/ATC/R03CC02","C0001927","T109","http://purl.bioontology.org/ontology/ATC/R03CC","Selective beta-2-adrenoreceptor agonists, systemic","Selective beta-2-adrenoreceptor agonists"
"http://healdb.org/rdf-schema#AI_754","SALBUTAMOL","http://purl.bioontology.org/ontology/ATC/R03CC02","C0001927","T121","http://purl.bioontology.org/ontology/ATC/R03CC","Selective beta-2-adrenoreceptor agonists, systemic","Selective beta-2-adrenoreceptor agonists"
"http://healdb.org/rdf-schema#AI_755","ENOXAPARINA SÓDICA","http://purl.bioontology.org/ontology/ATC/B01AB05","C0206460","T109","http://purl.bioontology.org/ontology/ATC/B01AB","Heparin group antithrombotic drugs","Heparin group"
"http://healdb.org/rdf-schema#AI_755","ENOXAPARINA SÓDICA","http://purl.bioontology.org/ontology/ATC/B01AB05","C0206460","T121","http://purl.bioontology.org/ontology/ATC/B01AB","Heparin group antithrombotic drugs","Heparin group"
"http://healdb.org/rdf-schema#AI_757","TIBOLONA","http://purl.bioontology.org/ontology/ATC/G03CX01","C0076660","T109","http://purl.bioontology.org/ontology/ATC/G03CX","Other estrogens in ATC","Other estrogens"
"http://healdb.org/rdf-schema#AI_757","TIBOLONA","http://purl.bioontology.org/ontology/ATC/G03CX01","C0076660","T121","http://purl.bioontology.org/ontology/ATC/G03CX","Other estrogens in ATC","Other estrogens"
"http://healdb.org/rdf-schema#AI_758","CLINDAMICINA","http://purl.bioontology.org/ontology/ATC/D10AF01","C0008947","T109","http://purl.bioontology.org/ontology/ATC/D10AF","Antiinfectives for treatment of acne",
"http://healdb.org/rdf-schema#AI_758","CLINDAMICINA","http://purl.bioontology.org/ontology/ATC/D10AF01","C0008947","T195","http://purl.bioontology.org/ontology/ATC/D10AF","Antiinfectives for treatment of acne",
"http://healdb.org/rdf-schema#AI_758","CLINDAMICINA","http://purl.bioontology.org/ontology/ATC/J01FF01","C0008947","T109","http://purl.bioontology.org/ontology/ATC/J01FF","Lincosamides",
"http://healdb.org/rdf-schema#AI_758","CLINDAMICINA","http://purl.bioontology.org/ontology/ATC/J01FF01","C0008947","T195","http://purl.bioontology.org/ontology/ATC/J01FF","Lincosamides",
"http://healdb.org/rdf-schema#AI_758","CLINDAMICINA","http://purl.bioontology.org/ontology/ATC/G01AA10","C0008947","T109","http://purl.bioontology.org/ontology/ATC/G01AA","Antibiotics, Gynecological","Antibiotics"
"http://healdb.org/rdf-schema#AI_758","CLINDAMICINA","http://purl.bioontology.org/ontology/ATC/G01AA10","C0008947","T195","http://purl.bioontology.org/ontology/ATC/G01AA","Antibiotics, Gynecological","Antibiotics"
"http://healdb.org/rdf-schema#AI_759","SINVASTATINA","http://purl.bioontology.org/ontology/ATC/C10AA01","C0074554","T109","http://purl.bioontology.org/ontology/ATC/C10AA","HMG CoA reductase inhibitors, plain lipid modifying drugs","HMG CoA reductase inhibitors"
"http://healdb.org/rdf-schema#AI_759","SINVASTATINA","http://purl.bioontology.org/ontology/ATC/C10AA01","C0074554","T121","http://purl.bioontology.org/ontology/ATC/C10AA","HMG CoA reductase inhibitors, plain lipid modifying drugs","HMG CoA reductase inhibitors"
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/D09AA10","C0021978","T109","http://purl.bioontology.org/ontology/ATC/D09AA","Medicated dressings with antiinfectives",
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/D09AA10","C0021978","T121","http://purl.bioontology.org/ontology/ATC/D09AA","Medicated dressings with antiinfectives",
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/S02AA05","C0021978","T109","http://purl.bioontology.org/ontology/ATC/S02AA","Antiinfectives",
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/S02AA05","C0021978","T121","http://purl.bioontology.org/ontology/ATC/S02AA","Antiinfectives",
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/P01AA02","C0021978","T109","http://purl.bioontology.org/ontology/ATC/P01AA","Hydroxyquinoline derivatives for amoebiasis and other protozoal diseases","Hydroxyquinoline derivatives"
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/P01AA02","C0021978","T121","http://purl.bioontology.org/ontology/ATC/P01AA","Hydroxyquinoline derivatives for amoebiasis and other protozoal diseases","Hydroxyquinoline derivatives"
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/D08AH30","C0021978","T109","http://purl.bioontology.org/ontology/ATC/D08AH","Quinoline derivatives, antiseptics and disinfectants","Quinoline derivatives"
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/D08AH30","C0021978","T121","http://purl.bioontology.org/ontology/ATC/D08AH","Quinoline derivatives, antiseptics and disinfectants","Quinoline derivatives"
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/G01AC02","C0021978","T109","http://purl.bioontology.org/ontology/ATC/G01AC","Quinoline gynecological antiinfectives","Quinoline derivatives"
"http://healdb.org/rdf-schema#AI_760","CLIOQUINOL","http://purl.bioontology.org/ontology/ATC/G01AC02","C0021978","T121","http://purl.bioontology.org/ontology/ATC/G01AC","Quinoline gynecological antiinfectives","Quinoline derivatives"
"http://healdb.org/rdf-schema#AI_761","TOLNAFTATO","http://purl.bioontology.org/ontology/ATC/D01AE18","C0040379","T109","http://purl.bioontology.org/ontology/ATC/D01AE","Other antifungals for topical use in ATC","Other antifungals for topical use"
"http://healdb.org/rdf-schema#AI_761","TOLNAFTATO","http://purl.bioontology.org/ontology/ATC/D01AE18","C0040379","T121","http://purl.bioontology.org/ontology/ATC/D01AE","Other antifungals for topical use in ATC","Other antifungals for topical use"
"http://healdb.org/rdf-schema#AI_762","GLICERINA","http://purl.bioontology.org/ontology/ATC/A06AG04","C0017861","T109","http://purl.bioontology.org/ontology/ATC/A06AG","Enema for Constipation","Enemas"
"http://healdb.org/rdf-schema#AI_762","GLICERINA","http://purl.bioontology.org/ontology/ATC/A06AG04","C0017861","T121","http://purl.bioontology.org/ontology/ATC/A06AG","Enema for Constipation","Enemas"
"http://healdb.org/rdf-schema#AI_762","GLICERINA","http://purl.bioontology.org/ontology/ATC/A06AG04","C0017861","T123","http://purl.bioontology.org/ontology/ATC/A06AG","Enema for Constipation","Enemas"
"http://healdb.org/rdf-schema#AI_762","GLICERINA","http://purl.bioontology.org/ontology/ATC/A06AX01","C0017861","T109","http://purl.bioontology.org/ontology/ATC/A06AX","Other drugs for constipation in ATC","Other drugs for constipation"
"http://healdb.org/rdf-schema#AI_762","GLICERINA","http://purl.bioontology.org/ontology/ATC/A06AX01","C0017861","T121","http://purl.bioontology.org/ontology/ATC/A06AX","Other drugs for constipation in ATC","Other drugs for constipation"
"http://healdb.org/rdf-schema#AI_762","GLICERINA","http://purl.bioontology.org/ontology/ATC/A06AX01","C0017861","T123","http://purl.bioontology.org/ontology/ATC/A06AX","Other drugs for constipation in ATC","Other drugs for constipation"
"http://healdb.org/rdf-schema#AI_766","CLONAZEPAM","http://purl.bioontology.org/ontology/ATC/N03AE01","C0009011","T109","http://purl.bioontology.org/ontology/ATC/N03AE","Benzodiazepine derivative antiepileptics","Benzodiazepine derivatives"
"http://healdb.org/rdf-schema#AI_766","CLONAZEPAM","http://purl.bioontology.org/ontology/ATC/N03AE01","C0009011","T121","http://purl.bioontology.org/ontology/ATC/N03AE","Benzodiazepine derivative antiepileptics","Benzodiazepine derivatives"
"http://healdb.org/rdf-schema#AI_772","CLORETO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/B05XA11","C0024472","T121","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_772","CLORETO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/B05XA11","C0024472","T197","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_772","CLORETO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/A12CC01","C0024472","T121","http://purl.bioontology.org/ontology/ATC/A12CC","Magnesium supplements, alimentary tract and metabolism","Magnesium"
"http://healdb.org/rdf-schema#AI_772","CLORETO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/A12CC01","C0024472","T197","http://purl.bioontology.org/ontology/ATC/A12CC","Magnesium supplements, alimentary tract and metabolism","Magnesium"
"http://healdb.org/rdf-schema#AI_773","ÁCIDO ACÉTICO GLACIAL","http://purl.bioontology.org/ontology/ATC/S02AA10","C0000983","T109","http://purl.bioontology.org/ontology/ATC/S02AA","Antiinfectives",
"http://healdb.org/rdf-schema#AI_773","ÁCIDO ACÉTICO GLACIAL","http://purl.bioontology.org/ontology/ATC/S02AA10","C0000983","T130","http://purl.bioontology.org/ontology/ATC/S02AA","Antiinfectives",
"http://healdb.org/rdf-schema#AI_773","ÁCIDO ACÉTICO GLACIAL","http://purl.bioontology.org/ontology/ATC/G01AD02","C0000983","T109","http://purl.bioontology.org/ontology/ATC/G01AD","Organic acids, Gynecological","Organic acids"
"http://healdb.org/rdf-schema#AI_773","ÁCIDO ACÉTICO GLACIAL","http://purl.bioontology.org/ontology/ATC/G01AD02","C0000983","T130","http://purl.bioontology.org/ontology/ATC/G01AD","Organic acids, Gynecological","Organic acids"
"http://healdb.org/rdf-schema#AI_78","TOXÓIDE TETÂNICO","http://purl.bioontology.org/ontology/ATC/J07AM01","C0305062","T116","http://purl.bioontology.org/ontology/ATC/J07AM","Tetanus vaccines",
"http://healdb.org/rdf-schema#AI_78","TOXÓIDE TETÂNICO","http://purl.bioontology.org/ontology/ATC/J07AM01","C0305062","T121","http://purl.bioontology.org/ontology/ATC/J07AM","Tetanus vaccines",
"http://healdb.org/rdf-schema#AI_78","TOXÓIDE TETÂNICO","http://purl.bioontology.org/ontology/ATC/J07AM01","C0305062","T129","http://purl.bioontology.org/ontology/ATC/J07AM","Tetanus vaccines",
"http://healdb.org/rdf-schema#AI_79","TOXÓIDE DIFTÉRICO","http://purl.bioontology.org/ontology/ATC/J07AF","C0012551","T116","http://purl.bioontology.org/ontology/ATC/J07A","BACTERIAL VACCINES",
"http://healdb.org/rdf-schema#AI_79","TOXÓIDE DIFTÉRICO","http://purl.bioontology.org/ontology/ATC/J07AF","C0012551","T121","http://purl.bioontology.org/ontology/ATC/J07A","BACTERIAL VACCINES",
"http://healdb.org/rdf-schema#AI_79","TOXÓIDE DIFTÉRICO","http://purl.bioontology.org/ontology/ATC/J07AF","C0012551","T129","http://purl.bioontology.org/ontology/ATC/J07A","BACTERIAL VACCINES",
"http://healdb.org/rdf-schema#AI_79","TOXÓIDE DIFTÉRICO","http://purl.bioontology.org/ontology/ATC/J07AF01","C0012551","T116","http://purl.bioontology.org/ontology/ATC/J07AF","Diphtheria vaccines",
"http://healdb.org/rdf-schema#AI_79","TOXÓIDE DIFTÉRICO","http://purl.bioontology.org/ontology/ATC/J07AF01","C0012551","T121","http://purl.bioontology.org/ontology/ATC/J07AF","Diphtheria vaccines",
"http://healdb.org/rdf-schema#AI_79","TOXÓIDE DIFTÉRICO","http://purl.bioontology.org/ontology/ATC/J07AF01","C0012551","T129","http://purl.bioontology.org/ontology/ATC/J07AF","Diphtheria vaccines",
"http://healdb.org/rdf-schema#AI_8","BETAÍNA","http://purl.bioontology.org/ontology/ATC/A16AA06","C0005304","T109","http://purl.bioontology.org/ontology/ATC/A16AA","Amino acids and derivatives",
"http://healdb.org/rdf-schema#AI_8","BETAÍNA","http://purl.bioontology.org/ontology/ATC/A16AA06","C0005304","T121","http://purl.bioontology.org/ontology/ATC/A16AA","Amino acids and derivatives",
"http://healdb.org/rdf-schema#AI_802","PROMETAZINA","http://purl.bioontology.org/ontology/ATC/D04AA10","C0033405","T109","http://purl.bioontology.org/ontology/ATC/D04AA","Antihistamines for topical use",
"http://healdb.org/rdf-schema#AI_802","PROMETAZINA","http://purl.bioontology.org/ontology/ATC/D04AA10","C0033405","T121","http://purl.bioontology.org/ontology/ATC/D04AA","Antihistamines for topical use",
"http://healdb.org/rdf-schema#AI_802","PROMETAZINA","http://purl.bioontology.org/ontology/ATC/R06AD02","C0033405","T109","http://purl.bioontology.org/ontology/ATC/R06AD","Phenothiazine derivatives, systemic antihistamines","Phenothiazine derivatives"
"http://healdb.org/rdf-schema#AI_802","PROMETAZINA","http://purl.bioontology.org/ontology/ATC/R06AD02","C0033405","T121","http://purl.bioontology.org/ontology/ATC/R06AD","Phenothiazine derivatives, systemic antihistamines","Phenothiazine derivatives"
"http://healdb.org/rdf-schema#AI_81","ADAPALENO","http://purl.bioontology.org/ontology/ATC/D10AD03","C0165631","T109","http://purl.bioontology.org/ontology/ATC/D10AD","Retinoids for topical use in acne",
"http://healdb.org/rdf-schema#AI_81","ADAPALENO","http://purl.bioontology.org/ontology/ATC/D10AD03","C0165631","T121","http://purl.bioontology.org/ontology/ATC/D10AD","Retinoids for topical use in acne",
"http://healdb.org/rdf-schema#AI_816","CLOZAPINA","http://purl.bioontology.org/ontology/ATC/N05AH02","C0009079","T109","http://purl.bioontology.org/ontology/ATC/N05AH","Diazepines, oxazepines, thiazepines and oxepines antipsychotic drugs","Diazepines, oxazepines, thiazepines and oxepines"
"http://healdb.org/rdf-schema#AI_816","CLOZAPINA","http://purl.bioontology.org/ontology/ATC/N05AH02","C0009079","T121","http://purl.bioontology.org/ontology/ATC/N05AH","Diazepines, oxazepines, thiazepines and oxepines antipsychotic drugs","Diazepines, oxazepines, thiazepines and oxepines"
"http://healdb.org/rdf-schema#AI_818","ARTEMÉTER","http://purl.bioontology.org/ontology/ATC/P01BE02","C0052429","T109","http://purl.bioontology.org/ontology/ATC/P01BE","Artemisinin and derivatives, plain",
"http://healdb.org/rdf-schema#AI_818","ARTEMÉTER","http://purl.bioontology.org/ontology/ATC/P01BE02","C0052429","T121","http://purl.bioontology.org/ontology/ATC/P01BE","Artemisinin and derivatives, plain",
"http://healdb.org/rdf-schema#AI_819","COBAMAMIDA","http://purl.bioontology.org/ontology/ATC/B03BA04","C0056039","T109","http://purl.bioontology.org/ontology/ATC/B03BA","Vitamin B12 (cyanocobalamin and analogues)",
"http://healdb.org/rdf-schema#AI_819","COBAMAMIDA","http://purl.bioontology.org/ontology/ATC/B03BA04","C0056039","T121","http://purl.bioontology.org/ontology/ATC/B03BA","Vitamin B12 (cyanocobalamin and analogues)",
"http://healdb.org/rdf-schema#AI_819","COBAMAMIDA","http://purl.bioontology.org/ontology/ATC/B03BA04","C0056039","T127","http://purl.bioontology.org/ontology/ATC/B03BA","Vitamin B12 (cyanocobalamin and analogues)",
"http://healdb.org/rdf-schema#AI_822","COLCHICINA BASE","http://purl.bioontology.org/ontology/ATC/M04AC01","C0009262","T109","http://purl.bioontology.org/ontology/ATC/M04AC","Preparations with no effect on uric acid metabolism",
"http://healdb.org/rdf-schema#AI_822","COLCHICINA BASE","http://purl.bioontology.org/ontology/ATC/M04AC01","C0009262","T121","http://purl.bioontology.org/ontology/ATC/M04AC","Preparations with no effect on uric acid metabolism",
"http://healdb.org/rdf-schema#AI_823","EZETIMIBA","http://purl.bioontology.org/ontology/ATC/C10AX09","C1142985","T109","http://purl.bioontology.org/ontology/ATC/C10AX","Other lipid modifying agents in ATC","Other lipid modifying agents"
"http://healdb.org/rdf-schema#AI_823","EZETIMIBA","http://purl.bioontology.org/ontology/ATC/C10AX09","C1142985","T121","http://purl.bioontology.org/ontology/ATC/C10AX","Other lipid modifying agents in ATC","Other lipid modifying agents"
"http://healdb.org/rdf-schema#AI_825","LISOZIMA","http://purl.bioontology.org/ontology/ATC/D06BB07","C3541379","T116","http://purl.bioontology.org/ontology/ATC/D06BB","Antivirals, topical","Antivirals"
"http://healdb.org/rdf-schema#AI_825","LISOZIMA","http://purl.bioontology.org/ontology/ATC/D06BB07","C3541379","T121","http://purl.bioontology.org/ontology/ATC/D06BB","Antivirals, topical","Antivirals"
"http://healdb.org/rdf-schema#AI_825","LISOZIMA","http://purl.bioontology.org/ontology/ATC/D06BB07","C3541379","T126","http://purl.bioontology.org/ontology/ATC/D06BB","Antivirals, topical","Antivirals"
"http://healdb.org/rdf-schema#AI_825","LISOZIMA","http://purl.bioontology.org/ontology/ATC/J05AX02","C3541379","T116","http://purl.bioontology.org/ontology/ATC/J05AX","Other antivirals in ATC","Other antivirals"
"http://healdb.org/rdf-schema#AI_825","LISOZIMA","http://purl.bioontology.org/ontology/ATC/J05AX02","C3541379","T121","http://purl.bioontology.org/ontology/ATC/J05AX","Other antivirals in ATC","Other antivirals"
"http://healdb.org/rdf-schema#AI_825","LISOZIMA","http://purl.bioontology.org/ontology/ATC/J05AX02","C3541379","T126","http://purl.bioontology.org/ontology/ATC/J05AX","Other antivirals in ATC","Other antivirals"
"http://healdb.org/rdf-schema#AI_826","TIOCOLCHICOSÍDEO","http://purl.bioontology.org/ontology/ATC/M03BX05","C0076456","T109","http://purl.bioontology.org/ontology/ATC/M03BX","Other centrally acting agents in ATC","Other centrally acting agents"
"http://healdb.org/rdf-schema#AI_826","TIOCOLCHICOSÍDEO","http://purl.bioontology.org/ontology/ATC/M03BX05","C0076456","T121","http://purl.bioontology.org/ontology/ATC/M03BX","Other centrally acting agents in ATC","Other centrally acting agents"
"http://healdb.org/rdf-schema#AI_83","NIFEDIPINO","http://purl.bioontology.org/ontology/ATC/C08CA05","C0028066","T109","http://purl.bioontology.org/ontology/ATC/C08CA","Dihydropyridine derivative selective calcium channel blockers with mainly vascular effects","Dihydropyridine derivatives"
"http://healdb.org/rdf-schema#AI_83","NIFEDIPINO","http://purl.bioontology.org/ontology/ATC/C08CA05","C0028066","T121","http://purl.bioontology.org/ontology/ATC/C08CA","Dihydropyridine derivative selective calcium channel blockers with mainly vascular effects","Dihydropyridine derivatives"
"http://healdb.org/rdf-schema#AI_830","SULFATO DE ZINCO","http://purl.bioontology.org/ontology/ATC/B05XA18","C0078794","T121","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_830","SULFATO DE ZINCO","http://purl.bioontology.org/ontology/ATC/B05XA18","C0078794","T197","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_830","SULFATO DE ZINCO","http://purl.bioontology.org/ontology/ATC/A12CB01","C0078794","T121","http://purl.bioontology.org/ontology/ATC/A12CB","Zinc Supplements","Zinc"
"http://healdb.org/rdf-schema#AI_830","SULFATO DE ZINCO","http://purl.bioontology.org/ontology/ATC/A12CB01","C0078794","T197","http://purl.bioontology.org/ontology/ATC/A12CB","Zinc Supplements","Zinc"
"http://healdb.org/rdf-schema#AI_834","DIAZEPAM","http://purl.bioontology.org/ontology/ATC/N05BA01","C0012010","T109","http://purl.bioontology.org/ontology/ATC/N05BA","Benzodiazepine derivative anxiolytics","Benzodiazepine derivatives"
"http://healdb.org/rdf-schema#AI_834","DIAZEPAM","http://purl.bioontology.org/ontology/ATC/N05BA01","C0012010","T121","http://purl.bioontology.org/ontology/ATC/N05BA","Benzodiazepine derivative anxiolytics","Benzodiazepine derivatives"
"http://healdb.org/rdf-schema#AI_845","KALI CHLORICUM","http://purl.bioontology.org/ontology/ATC/A12BA01","C0032825","T121","http://purl.bioontology.org/ontology/ATC/A12BA","Potassium",
"http://healdb.org/rdf-schema#AI_845","KALI CHLORICUM","http://purl.bioontology.org/ontology/ATC/A12BA01","C0032825","T197","http://purl.bioontology.org/ontology/ATC/A12BA","Potassium",
"http://healdb.org/rdf-schema#AI_845","KALI CHLORICUM","http://purl.bioontology.org/ontology/ATC/B05XA01","C0032825","T121","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_845","KALI CHLORICUM","http://purl.bioontology.org/ontology/ATC/B05XA01","C0032825","T197","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_846","CALCAREA PHOSPHORICA","http://purl.bioontology.org/ontology/ATC/A12AA01","C0006711","T121","http://purl.bioontology.org/ontology/ATC/A12AA","Calcium",
"http://healdb.org/rdf-schema#AI_846","CALCAREA PHOSPHORICA","http://purl.bioontology.org/ontology/ATC/A12AA01","C0006711","T197","http://purl.bioontology.org/ontology/ATC/A12AA","Calcium",
"http://healdb.org/rdf-schema#AI_848","IPECACUANHA","http://purl.bioontology.org/ontology/ATC/R05CA04","C0022046","T109","http://purl.bioontology.org/ontology/ATC/R05CA","Expectorants",
"http://healdb.org/rdf-schema#AI_848","IPECACUANHA","http://purl.bioontology.org/ontology/ATC/R05CA04","C0022046","T121","http://purl.bioontology.org/ontology/ATC/R05CA","Expectorants",
"http://healdb.org/rdf-schema#AI_848","IPECACUANHA","http://purl.bioontology.org/ontology/ATC/V03AB01","C0022046","T109","http://purl.bioontology.org/ontology/ATC/V03AB","Antidotes",
"http://healdb.org/rdf-schema#AI_848","IPECACUANHA","http://purl.bioontology.org/ontology/ATC/V03AB01","C0022046","T121","http://purl.bioontology.org/ontology/ATC/V03AB","Antidotes",
